Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2023-07-02 00:00:00,23.8,33.8,28.225,80,3.75,7.35,4.75,337.5,1.75,
2023-07-03 00:00:00,23.6,33.6,28,80,5,7.4,5,350,2,C 
2023-07-04 00:00:00,23.9333333333333,33.6666666666667,28.2333333333333,78.3333333333333,3.33333333333333,6.8,5,266.666666666667,2,
2023-07-05 00:00:00,24.2666666666667,33.7333333333333,28.4666666666667,76.6666666666667,1.66666666666667,6.2,5,183.333333333333,2,
2023-07-06 00:00:00,24.6,33.8,28.7,75,0,5.6,5,100,2,C 
2023-07-07 00:00:00,24.2,31.4,26.9,89,61.2,8.4,5,170,1,C 
2023-07-08 00:00:00,25,32.6,27.8,83,3,3.9,5,80,1,C 
2023-07-09 00:00:00,24.6,33.8,28.6,78,0,4.7,5,70,3,E 
2023-07-10 00:00:00,24.7,33.1,28.4,77,0,7.45,5.5,60,2.5,
2023-07-11 00:00:00,24.8,32.4,28.2,76,0,10.2,6,50,2,C 
2023-07-12 00:00:00,22.4,34.2,27.1,82,32.8,9.6,5,340,1,C 
2023-07-13 00:00:00,22.9,34,27.425,80.25,24.6,9.475,4.5,342.5,1,
2023-07-14 00:00:00,23.4,33.8,27.75,78.5,16.4,9.35,4,345,1,
2023-07-15 00:00:00,23.9,33.6,28.075,76.75,8.2,9.225,3.5,347.5,1,
2023-07-16 00:00:00,24.4,33.4,28.4,75,0,9.1,3,350,1,C 
2023-07-17 00:00:00,23.2,34,28.2,64,0,7.2,5,150,2,C 
2023-07-18 00:00:00,22.4,34.1,27.65,68,0,8.6,6.5,97.5,2,
2023-07-19 00:00:00,21.6,34.2,27.1,72,0,10,8,45,2,C 
2023-07-20 00:00:00,21.8,34.8,27.2,69,0,9,6,110,3,E 
2023-07-21 00:00:00,22.2,33.8,27.9,69,0,10.5,5,110,1,C 
2023-07-22 00:00:00,23,34.6,27.6,66,0,8,8,60,2,E 
2023-07-23 00:00:00,24.2,34.2,28.4,72,0,10.1,5,100,2,E 
2023-07-24 00:00:00,24,33.2,28,74,7.2,6.4,4,80,2,C 
2023-07-25 00:00:00,24.4,33.6,28.4,76,0,7.6,6,90,2,E 
2023-07-26 00:00:00,24,34.8,28,70,0,8.3,5,45,2,C 
2023-07-27 00:00:00,22.2,33.8,27.2,64,0,9.5,5,50,2,C 
2023-07-28 00:00:00,22.2,33.8,27.9,72,0,10.5,5,340,2,C 
2023-07-29 00:00:00,22.4,34.8,27.3,71,0,9.5,5,130,2,C 
2023-07-30 00:00:00,24,34.6,27.5,67,0,9.8,7,110,3,E 
2023-07-31 00:00:00,21.4,34.6,27.7,70,0,9.1,5,100,2,C 
2023-08-01 00:00:00,22,34.75,28.025,70.25,0,9.1,4.75,110,2,
2023-08-02 00:00:00,22.6,34.9,28.35,70.5,0,9.1,4.5,120,2,
2023-08-03 00:00:00,23.2,35.05,28.675,70.75,0,9.1,4.25,130,2,
2023-08-04 00:00:00,23.8,35.2,29,71,0,9.1,4,140,2,C 
2023-08-05 00:00:00,22.4,35.2,28.5,70,0,9.3,5,350,2,C 
2023-08-06 00:00:00,24.2,34.6,28.6,71,0,10.2,4,340,2,C 
2023-08-07 00:00:00,24,35.2,28.8,72,0,8.6,5,150,2,C 
2023-08-08 00:00:00,23.4,33.6,28.2,75,28.7,9.8,4,120,2,N 
2023-08-09 00:00:00,24.4,33.6,28.1,71,0,9.8,5,330,2,C 
2023-08-10 00:00:00,24.6,33.4,28.1,74,0,8.9,6,290,3,NW
2023-08-11 00:00:00,20.8,33.2,26.3,70,0,9,6,320,2,C 
2023-08-12 00:00:00,20.8,34.6,27.7,61,0,9.9,5,130,2,C 
2023-08-13 00:00:00,20.6,34.2,27.9,72,0,8.8,7,110,3,C 
2023-08-14 00:00:00,22.8,35,28.1,70,0,10,5,120,2,C 
2023-08-15 00:00:00,24,34.8,27.8,70,0,9.8,7,320,2,NW
2023-08-16 00:00:00,22,34.2,27.4,71,0,9,6,340,2,C 
2023-08-17 00:00:00,22.2,34.2,28,66,0,9.8,7,104,2,SE
2023-08-18 00:00:00,22,33.6,27.9,68,0,10,5,20,2,NW
2023-08-19 00:00:00,23.6,34.8,28.2,68,0,8.6,6,200,2,C 
2023-08-20 00:00:00,25,35.2,30,60,0,10.4,7,140,3,E 
2023-08-21 00:00:00,23.8,35.2,28.7,66,0,9.5,6,110,2,C 
2023-08-22 00:00:00,25.2,35.2,29.1,68,0,9.9,6,100,3,E 
2023-08-23 00:00:00,23.8,35.4,28.6,68,0,9.6,5,320,2,C 
2023-08-24 00:00:00,24.2,36,29.2,66,0,9.8,6,100,3,E 
2023-08-25 00:00:00,24.2,35.4,28.8,71,0,10,6,340,2,NE
2023-08-26 00:00:00,25.2,33.6,28.9,70,0,10,6,320,3,C 
2023-08-27 00:00:00,23.7,34.3,28.5,69,0,9.6,5.5,210,2.5,
2023-08-28 00:00:00,22.2,35,28.1,68,0,9.2,5,100,2,E 
2023-08-29 00:00:00,25,35.6,29.3,62,0,9.8,7,350,3,E 
2023-08-30 00:00:00,24.4,35.2,29.2,61,0,9.7,7,80,2,E 
2023-08-31 00:00:00,24.8,35,29,70,0,10.1,7,340,3,C 
2023-09-01 00:00:00,22.4,34.2,28.3,72,0,9.6,7,360,3,N 
2023-09-02 00:00:00,22.8,34.6,27.9,65,0,10.1,6,100,3,C 
2023-09-03 00:00:00,22.4,34.4,28.5,65,0,9.5,6,140,4,E 
2023-09-04 00:00:00,22.3,35.3,28.65,63.5,0,9.65,6.5,240,3.5,
2023-09-05 00:00:00,22.2,36.2,28.8,62,0,9.8,7,340,3,E 
2023-09-06 00:00:00,22.4,34.2,28.1,67,0,10,5,350,2,N 
2023-09-07 00:00:00,23,34,28.8,69,0,9.1,5,340,2,C 
2023-09-08 00:00:00,24,35.2,28.7,72,0,9.5,5,30,2,C 
2023-09-09 00:00:00,22,35.6,28.6,62,0,9,5,80,2,E 
2023-09-10 00:00:00,23.6,36,28.9,65,0,11.1,4,100,2,C 
2023-09-11 00:00:00,23.4,36.6,30.1,62,0,9.9,4,360,1,C 
2023-09-12 00:00:00,24,37.2,30,70,0,9.8,6,330,2,E 
2023-09-13 00:00:00,23.6,35.8,29.5,71,0,10.1,6,30,3,C 
2023-09-14 00:00:00,25.4,36,30.2,66,0,9.5,8,140,2,C 
2023-09-15 00:00:00,22.8,36.4,28.8,68,2.8,8.7,6,360,2,C 
2023-09-16 00:00:00,25.2,35.2,29.5,72,2.2,10.1,5,60,2,C 
2023-09-17 00:00:00,26.2,35.6,29.7,71,0,9.9,5,30,3,E 
2023-09-18 00:00:00,25.4,35.2,30.1,69,0,4.4,6,340,3,N 
2023-09-19 00:00:00,23.2,36,28.9,68,0,7.7,6,80,2,N 
2023-09-20 00:00:00,24.4,36.4,29.3,68,0,9.3,6,120,3,N 
2023-09-21 00:00:00,24.8,37.2,29.4,65,0,9.8,5,100,2,C 
2023-09-22 00:00:00,22.2,35.8,29.3,64,0,9.5,7,280,2,C 
2023-09-23 00:00:00,23.4,35.8,29.5,61,0,9.1,5,360,3,N 
2023-09-24 00:00:00,22.6,36.8,29.6,65,0,9.9,9,350,4,E 
2023-09-25 00:00:00,24.8,38,30.4,64,0,10.2,5,100,3,E 
2023-09-26 00:00:00,22,37.8,29.6,59,0,9,7,350,3,C 
2023-09-27 00:00:00,22.2,37.8,30,62,0,10.3,5,80,2,C 
2023-09-28 00:00:00,24.2,37.8,30,68,0,10.4,5,360,2,C 
2023-09-29 00:00:00,25.2,38,30.4,66,0,10.6,5,320,2,NW
2023-09-30 00:00:00,25.2,37.4,29.5,69,0,10,7,90,3,C 
2023-10-01 00:00:00,24.6,37.05,29.8,67.5,0,10.05,6.5,105,3,
2023-10-02 00:00:00,24,36.7,30.1,66,0,10.1,6,120,3,SE
2023-10-03 00:00:00,24.2,34.8,29.7,66,0,8.3,6,350,2,N 
2023-10-04 00:00:00,25.2,37.2,30.8,65,0,8.9,6,350,3,W 
2023-10-05 00:00:00,24.8,35.8,29.8,72,0,10.3,7,10,2,C 
2023-10-06 00:00:00,25.2,38.6,30.9,66,0,10.6,7,100,3,C 
2023-10-07 00:00:00,25,37,30.6,67,0,10.5,7,300,3,C 
2023-10-08 00:00:00,25.6,37.8,31.2,62,0.2,9.5,5,90,3,E 
2023-10-09 00:00:00,25.4,36.8,30.55,68,0.1,9.75,5.5,110,3.5,
2023-10-10 00:00:00,25.2,35.8,29.9,74,0,10,6,130,4,W 
2023-10-11 00:00:00,25.8,35.6,30.3,72,0,9.3,7,340,2,C 
2023-10-12 00:00:00,26,38,30.6,66,0,9,8,360,2,E 
2023-10-13 00:00:00,25.8,35.2,30.1,67,0,9.8,5,320,2,N 
2023-10-14 00:00:00,24.4,37.2,30.3,70,11.4,8.8,5,60,2,E 
2023-10-15 00:00:00,26.6,37.4,32.4,52,0.6,8.6,6,100,3,E 
2023-10-16 00:00:00,26,37.4,31.6,64,0,10.1,6,100,2,C 
2023-10-17 00:00:00,25,37.8,31.2,61,0,10.15,7,100,2.5,
2023-10-18 00:00:00,24,38.2,30.8,58,0,10.2,8,100,3,C 
2023-10-19 00:00:00,24.8,35.2,30.7,62,0,9.9,6,20,3,W 
2023-10-20 00:00:00,25.6,37.8,31.4,60,0,9.8,8,330,3,W 
2023-10-21 00:00:00,26,33.8,30.4,70,0,8.6,3,280,1,C 
2023-10-22 00:00:00,26.8,35.8,30.6,70,0,8.6,4,330,2,C 
2023-10-23 00:00:00,26.9,35,30.2,70,1.9,7.45,5,330,2.5,
2023-10-24 00:00:00,27,34.2,29.8,70,3.8,6.3,6,330,3,NW
2023-10-25 00:00:00,23.8,36,29.8,71,5.7,6.1,6,310,2,N 
2023-10-26 00:00:00,24.2,35.8,30,72,6.4,8.3,5,350,2,C 
2023-10-27 00:00:00,25.8,38.2,31.2,62,0,9.6,5,70,2,SE
2023-10-28 00:00:00,24.2,38.8,31,60,0,9.6,6,90,2,C 
2023-10-29 00:00:00,25,38.2,31.4,60,0,10.9,7,70,2,C 
2023-10-30 00:00:00,25.4,37,32.1,61,0,10.7,4,360,2,C 
2023-10-31 00:00:00,26,36.8,32.1,62,0,10.3,6,30,3,C 
2023-11-01 00:00:00,26.2,37,31.6,64,0,8.7,6,300,2,C 
2023-11-02 00:00:00,27,35.6,32.2,61,0,6.7,6,360,2,N 
2023-11-03 00:00:00,25.2,37.2,31.5,63,0,9.9,6,360,3,C 
2023-11-04 00:00:00,25.2,34.6,30,74,2.1,8.8,5,340,2,C 
2023-11-05 00:00:00,25,36,31.2,69,2.8,5.8,6,360,2,C 
2023-11-06 00:00:00,26.6,35.4,31.6,68,0,7.3,5,360,2,W 
2023-11-07 00:00:00,26.2,36.4,31.8,61,0,9.5,6,340,2,C 
2023-11-08 00:00:00,26.4,35,31.7,66,0,9.1,6,320,2,N 
2023-11-09 00:00:00,26.4,35.4,30.4,70,0,10.2,6,100,2,C 
2023-11-10 00:00:00,23.4,34.8,30.4,72,10,8,5,280,2,C 
2023-11-11 00:00:00,26,35.4,30.8,70,2.4,8.3,5,330,2,C 
2023-11-12 00:00:00,25.2,36.4,31.6,64,6.4,8.6,6,20,2,C 
2023-11-13 00:00:00,26.2,35.6,31.2,69,2.6,8.4,4,40,2,N 
2023-11-14 00:00:00,27.2,36.4,30.9,70,0.6,6.8,7,40,3,E 
2023-11-15 00:00:00,25.4,34.6,30.9,71,23,5,4,240,1,C 
2023-11-16 00:00:00,26.8,34.4,30.8,73,0,8.6,4,260,1,C 
2023-11-17 00:00:00,25.6,34,30.8,74,22.5,6.1,5,270,2,C 
2023-11-18 00:00:00,25.8,35.2,31.9,65,0,6.8,3,290,1,N 
2023-11-19 00:00:00,25.8,35.4,31.6,62,0,8.6,5,290,2,N 
2023-11-20 00:00:00,26,35.6,31.5,67,0,8.6,6,280,2,W 
2023-11-21 00:00:00,25,36.2,31.4,70,29.7,10.1,6,350,2,C 
2023-11-22 00:00:00,25.2,37.2,31.9,65,3.4,8.9,6,110,2,C 
2023-11-23 00:00:00,24.2,31.6,29.3,84,27.4,9,4,280,1,C 
2023-11-24 00:00:00,24.2,31.8,28.8,83,32.7,7.55,6,320,1.5,
2023-11-25 00:00:00,24.2,32,28.3,82,38,6.1,8,360,2,C 
2023-11-26 00:00:00,24.5,32.7,29.15,77.5,19,6.4,6.5,355,2.5,
2023-11-27 00:00:00,24.8,33.4,30,73,0,6.7,5,350,3,N 
2023-11-28 00:00:00,23.6,30.8,28.6,82,34.9,4.4,3,350,1,C 
2023-11-29 00:00:00,25.4,33.8,30,71,0,0.4,6,210,2,C 
2023-11-30 00:00:00,25.8,35.6,30.6,72,10.4,1.7,5,90,2,C 
2023-12-01 00:00:00,26.2,28.8,26.1,91,0.2,7,3,260,1,C 
2023-12-02 00:00:00,23.8,32,29,80,51,0,4,360,1,C 
2023-12-03 00:00:00,25.2,34.8,29.2,79,2.8,4.8,4,270,2,C 
2023-12-04 00:00:00,24,33.6,28.8,79,67,6.7,5,360,2,N 
2023-12-05 00:00:00,24,32.4,29.6,77,7.2,2.9,4,230,1,C 
2023-12-06 00:00:00,25.4,32.2,29.6,78,3.9,8.5,5,340,1,C 
2023-12-07 00:00:00,26.4,32.8,29.9,76,0,4.9,5,350,2,W 
2023-12-08 00:00:00,25.6,32.8,29.8,75,0.6,4.7,5,20,2,C 
2023-12-09 00:00:00,26.2,32.4,30,77,0,6.2,3,340,1,C 
2023-12-10 00:00:00,25.8,33.4,30.5,73.5,0.5,3.6,4,350,1.5,
2023-12-11 00:00:00,25.4,34.4,31,70,1,1,5,360,2,C 
2023-12-12 00:00:00,25,33.6,30.9,66,0,9.8,4,360,3,NW
2023-12-13 00:00:00,25.6,33.2,30.4,71,0,10.9,5,350,2,N 
2023-12-14 00:00:00,26.6,33.4,30.9,68,0,8.1,4,340,2,C 
2023-12-15 00:00:00,26.6,33.6,30.6,68,0,5.8,5,350,2,C 
2023-12-16 00:00:00,26,33.8,30.9,71,0,9.3,3,10,2,C 
2023-12-17 00:00:00,26,33.8,30.9,68,0,10.2,6,330,2,C 
2023-12-18 00:00:00,25.6,33.6,31.2,67,0,9.1,6,360,2,C 
2023-12-19 00:00:00,25.8,33.8,30.9,65,0,8,4,260,2,C 
2023-12-20 00:00:00,25.6,33.8,30.5,66,0,8.4,4,360,1,C 
2023-12-21 00:00:00,24.6,33.2,30.5,65,0,9.1,5,290,2,C 
2023-12-22 00:00:00,25.4,33.6,31.2,66,0,10.1,5,320,2,C 
2023-12-23 00:00:00,26,36,31.8,62,1.5,10.2,5,340,2,C 
2023-12-24 00:00:00,26,33.6,31.2,68,0,10.5,5,310,2,C 
2023-12-25 00:00:00,25.6,32.2,28.4,80,6.2,9,6,360,1,C 
2023-12-26 00:00:00,25.6,33.4,29.8,70,4.2,1,4,330,1,C 
2023-12-27 00:00:00,26,34,30.9,69,2.2,2.3,6,340,2,N 
2023-12-28 00:00:00,26.8,36.4,30.5,72,0.2,6.5,10,20,2,C 
2023-12-29 00:00:00,25.4,36,31.5,69,12.2,6.5,4,40,2,C 
2023-12-30 00:00:00,24.2,33.2,30,74,97.8,8.4,5,350,2,C 
2023-12-31 00:00:00,25.8,33.4,30,78,0,7,4,340,2,N 
